"customer_id","sum_price","count_customer","max_price","min_price"
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
3048,14756.089,13,1890.39,543.39
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2464,14574.059,13,1842.92,230.91
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2912,14149.7295,13,1992.93,12.01
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
2755,14088.24,13,2091.47,71.49
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
3326,14078.191,13,2005.66,12.01
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
2548,14027.08,13,1977.36,227.88
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
637,13899.7295,13,2005.66,60.34
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
3232,13451.28,13,1812.75,230.91
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
2072,11845.44,13,2091.47,175.89
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
377,11607.86,13,1386.84,360.4
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1946,11237.38,13,2005.66,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1913,8621.87,13,1977.36,12.01
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
1597,18052.68,12,2091.47,360.4
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
936,17160.24,12,2005.66,183.86
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
2309,16122.339,12,2091.47,290.62
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
1103,15447.921,12,1977.36,230.91
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
255,14949.911,12,1810.0,441.49
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
322,14782.2295,12,2005.66,12.01
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
590,14475.619,12,2083.94,71.49
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1076,14390.1,12,1977.36,586.45
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1821,14387.59,12,1890.39,100.35
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
1482,14366.26,12,1977.36,441.49
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
2240,13961.451,12,1890.39,60.34
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
1591,13908.32,12,1793.43,71.49
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
2914,13824.529,12,1992.93,235.63
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
1611,13692.471,12,2083.94,363.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
832,13562.129,12,1873.97,12.01
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
1762,12375.5205,12,1842.92,230.91
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
963,12068.12,12,1894.19,227.88
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
2659,11948.4795,12,1793.43,71.49
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
177,11826.341,12,1890.39,290.62
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
3020,11413.109,12,1775.81,12.01
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
1783,11248.25,12,1807.45,60.34
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
2826,11244.571,12,1807.45,290.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
39,11237.19,12,1793.43,202.62
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2036,10761.289,12,1762.96,363.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
2155,10114.46,12,1765.3,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
1745,10025.74,12,1894.19,12.01
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
25,9996.33,12,1812.75,60.34
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
1227,9340.67,12,2083.94,71.16
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
2788,17258.938,11,2083.94,183.86
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
1887,17133.93,11,2091.47,688.63
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
2874,15091.909,11,2005.66,544.05
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
1329,14818.119,11,1793.43,543.39
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
3060,14609.221,11,1992.93,533.51
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
445,14593.221,11,1894.19,543.39
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
799,14399.89,11,1793.43,586.45
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
1237,14112.399,11,2091.47,60.34
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
2637,13895.709,11,2091.47,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
3420,13885.45,11,2005.66,71.49
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
1517,13750.081,11,2083.94,360.4
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
353,13721.09,11,2091.47,688.63
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
213,13555.56,11,1992.93,360.4
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
2184,13468.261,11,1793.43,202.62
