"customer_id","sum_price","count_customer","max_price","min_price"
999,14662.139,10,2091.47,495.72
733,14532.51,10,2005.66,499.53
3015,14529.951,10,2091.47,569.56
2101,14423.329,10,2091.47,752.64
1043,14313.431,10,2086.07,688.63
506,14208.25,10,2083.94,230.91
1992,14165.05,10,1945.43,795.34
1357,14010.381,10,2091.47,363.01
1503,13725.129,10,2091.47,356.39
1530,13634.7295,10,2083.94,230.91
2816,13562.73,10,1977.36,416.98
2468,13390.75,10,2005.66,544.05
2733,13266.619,10,2091.47,294.35
720,13004.35,10,2091.47,574.64
2508,12948.971,10,2091.47,441.49
607,12940.99,10,2005.66,71.16
174,12893.57,10,2083.94,71.16
117,12856.831,10,1762.96,441.49
1991,12813.27,10,1890.39,642.7
3431,12673.971,10,2005.66,71.16
2492,12661.349,10,2083.94,363.01
80,12564.819,10,1894.19,12.01
565,12454.34,10,1977.36,227.88
3256,12399.54,10,2091.47,175.89
3240,12357.57,10,2005.66,175.89
2606,12338.51,10,2083.94,688.63
2836,12283.109,10,1894.19,499.53
1272,12199.83,10,2005.66,227.88
3406,12169.87,10,2091.47,183.86
793,12116.11,10,1812.75,202.62
1579,12087.02,10,2005.66,71.16
8,12024.76,10,2091.47,441.49
3421,12000.2,10,1842.92,60.34
482,11870.131,10,2083.94,358.39
1494,11747.5205,10,2083.94,60.34
320,11721.06,10,2091.47,290.62
1493,11653.87,10,2091.47,499.53
2121,11645.45,10,2083.94,71.49
1331,11641.262,10,1977.36,183.86
1243,11625.08,10,1769.64,358.39
2103,11617.248,10,2091.47,230.91
3221,11562.029,10,2083.94,227.88
1428,11559.7295,10,2083.94,71.16
234,11557.989,10,1977.36,71.16
1619,11466.11,10,1812.75,363.01
1396,11434.63,10,1945.43,71.16
289,11383.069,10,2062.95,183.86
273,11372.24,10,1992.93,100.35
787,11292.54,10,2083.94,60.34
1049,11130.051,10,1842.92,358.39
3304,11128.31,10,1720.7,100.35
420,11080.54,10,1577.53,183.86
1506,11058.141,10,1977.36,183.86
2353,11013.739,10,1945.43,569.56
1748,11012.259,10,1793.43,363.01
2932,10991.141,10,2091.47,100.35
2433,10945.109,10,1842.92,230.91
704,10881.811,10,1812.75,360.4
2391,10874.649,10,1945.43,71.16
925,10850.69,10,2083.94,149.3
1443,10803.14,10,1807.45,574.64
2985,10664.071,10,2091.47,71.49
109,10661.511,10,1890.39,71.49
3055,10643.2295,10,2091.47,478.16
1812,10631.381,10,1810.0,235.63
2630,10514.54,10,1873.97,230.91
3433,10471.84,10,1807.45,227.88
3382,10347.49,10,1810.0,227.88
2726,10263.47,10,1890.39,60.34
2023,10149.329,10,1777.8,71.49
2717,10140.5,10,2005.66,183.86
2465,10135.89,10,1890.39,227.88
3320,10109.9795,10,2091.47,71.16
1686,10098.74,10,1765.3,12.01
3465,10063.64,10,1945.43,227.88
2095,9988.76,10,1945.43,12.01
127,9949.621,10,1992.93,227.88
2013,9944.76,10,1945.43,71.16
1181,9928.33,10,2091.47,183.86
3262,9899.64,10,1765.3,12.01
2638,9883.4,10,2091.47,71.49
2273,9867.35,10,1720.7,363.01
3086,9866.66,10,2083.94,71.16
2189,9861.301,10,1890.39,12.01
2523,9855.7705,10,2005.66,71.49
1574,9813.75,10,1661.92,71.49
2946,9722.7295,10,1777.8,175.89
2618,9670.59,10,1977.36,495.72
892,9618.64,10,1466.68,478.16
1250,9534.19,10,1992.93,71.16
739,9430.63,10,1765.3,12.01
1404,9401.71,10,1635.3,71.49
1792,9395.76,10,1793.43,227.88
2165,9072.94,10,1945.43,183.86
516,9021.699,10,1793.43,12.01
2266,8911.6,10,1793.43,71.16
765,8794.98,10,1842.92,12.01
820,8742.57,10,1890.39,71.16
1117,8604.7295,10,1577.53,60.34
359,8564.63,10,1403.5,12.01
2202,8507.061,10,2091.47,71.49
2566,8489.6,10,1720.7,358.39
679,8300.069,10,1873.97,175.89
1952,7870.0005,10,2005.66,71.16
469,7566.6597,10,1483.2,12.01
1274,7482.33,10,1890.39,235.63
125,7107.32,10,1762.96,71.16
2732,6703.5796,10,1765.3,71.16
1317,15370.81,9,2091.47,569.56
2894,14621.73,9,2083.94,1129.13
3118,14065.03,9,2005.66,1129.13
173,14061.48,9,2091.47,544.05
2770,13728.7,9,1945.43,543.39
1558,13587.2705,9,2091.47,774.53
2615,13460.63,9,2083.94,574.64
2046,13347.53,9,2091.47,533.51
34,13133.0,9,2083.94,958.74
2383,13104.079,9,2083.94,12.01
239,12986.13,9,1945.43,774.53
906,12920.29,9,1977.36,495.72
2702,12880.301,9,2091.47,416.98
1547,12870.9,9,2005.66,416.98
1033,12744.87,9,1890.39,688.63
89,12741.44,9,1992.93,441.49
853,12711.369,9,2091.47,569.56
1722,12696.869,9,2083.94,235.63
3117,12615.4795,9,1890.39,980.37
3460,12544.759,9,1842.92,441.49
844,12523.551,9,1977.36,495.72
1093,12492.4,9,2083.94,478.16
1866,12450.76,9,2091.47,416.98
1683,12412.949,9,2091.47,533.51
3050,12410.86,9,1992.93,499.53
3204,12368.291,9,2091.47,363.01
2070,12319.54,9,2091.47,544.05
2653,12316.0,9,2005.66,358.39
515,12264.801,9,2091.47,569.56
1696,12254.53,9,2091.47,495.72
2055,12172.039,9,2091.47,590.26
2705,12147.34,9,2083.94,227.88
1950,12108.45,9,1810.0,416.98
2885,12055.64,9,1992.93,235.63
473,12033.62,9,1945.43,544.05
719,12020.0,9,1890.39,795.34
594,11996.119,9,1769.64,499.53
2684,11938.039,9,2091.47,183.86
1290,11890.97,9,1977.36,533.51
621,11872.47,9,1992.93,71.49
2538,11849.7,9,2005.66,363.01
2989,11757.14,9,2091.47,183.86
2695,11703.109,9,1890.39,980.37
198,11648.85,9,2005.66,499.53
1502,11571.9,9,2091.47,533.51
2701,11558.891,9,2091.47,202.62
2565,11516.511,9,2083.94,183.86
3151,11451.181,9,1977.36,183.86
2308,11438.37,9,2091.47,360.4
2747,11417.36,9,1992.93,688.63
344,11386.869,9,2005.66,60.34
37,11291.711,9,2091.47,60.34
1233,11281.311,9,2083.94,499.53
1933,11181.039,9,1873.97,533.51
200,11117.36,9,2091.47,230.91
2111,11111.3,9,1992.93,748.17
1106,11078.471,9,1777.8,290.62
1205,11055.76,9,1812.75,441.49
2951,11002.56,9,1703.52,183.86
1113,10999.37,9,1894.19,202.62
953,10996.0,9,2005.66,183.86
3264,10978.33,9,1992.93,60.34
2336,10942.55,9,1894.19,363.01
728,10919.449,9,2083.94,363.01
2929,10903.63,9,1793.43,574.64
2887,10892.989,9,2005.66,100.35
2019,10876.279,9,2091.47,358.39
1890,10862.91,9,2005.66,60.34
29,10855.569,9,1807.45,290.62
3044,10768.18,9,1807.45,175.89
385,10758.23,9,2005.66,499.53
1232,10746.19,9,2083.94,230.91
2347,10730.51,9,2091.47,290.62
647,10703.61,9,2091.47,495.72
919,10701.04,9,2091.47,12.01
3402,10700.79,9,1873.97,416.98
139,10638.89,9,2091.47,478.16
1885,10587.23,9,1793.43,71.49
1788,10584.15,9,1793.43,360.4
1389,10567.119,9,1890.39,202.62
1132,10548.14,9,1703.52,499.53
2662,10546.04,9,2091.47,71.16
1346,10530.7,9,2091.47,71.49
2737,10510.1,9,1842.92,590.26
426,10506.859,9,2083.94,358.39
2339,10497.39,9,1977.36,363.01
2397,10464.009,9,2091.47,544.05
579,10450.34,9,1873.97,12.01
2633,10392.609,9,1810.0,71.49
3080,10388.83,9,1458.17,792.9
343,10378.001,9,1977.36,175.89
3093,10362.37,9,1810.0,774.53
2083,10347.279,9,1873.97,12.01
1210,10302.32,9,1873.97,227.88
2505,10295.311,9,1894.19,230.91
652,10240.87,9,1720.7,574.64
433,10236.83,9,1992.93,574.64
1000,10183.699,9,1873.97,441.49
2428,10167.489,9,1890.39,230.91
2651,10138.011,9,1894.19,16.08
168,10135.25,9,2091.47,499.53
903,10102.581,9,1810.0,12.01
2761,10079.42,9,2091.47,543.39
211,10073.761,9,1894.19,202.62
1954,10028.09,9,1945.43,358.39
2434,10024.41,9,1945.43,12.01
1570,9958.95,9,1873.97,569.56
2654,9905.2,9,1890.39,478.16
2152,9894.841,9,2005.66,71.49
165,9893.751,9,2091.47,290.62
167,9888.61,9,1842.92,235.63
1307,9888.54,9,1873.97,60.34
490,9886.751,9,1873.97,100.35
171,9865.38,9,2083.94,416.98
307,9818.001,9,1775.81,441.49
1171,9811.45,9,1636.9,742.54
246,9724.9795,9,1810.0,12.01
1481,9626.681,9,1788.93,533.51
1905,9595.46,9,1720.7,202.62
1537,9589.181,9,1890.39,175.89
1477,9549.97,9,1873.97,183.86
2986,9529.921,9,1890.39,230.91
975,9499.82,9,1977.36,358.39
1641,9474.24,9,1466.68,12.01
2340,9442.23,9,1777.8,495.72
768,9425.52,9,1992.93,183.86
902,9408.53,9,2091.47,71.16
404,9330.261,9,1945.43,71.49
368,9300.061,9,1842.92,183.86
1115,9270.03,9,1873.97,183.86
2045,9255.029,9,1810.0,100.35
2815,9217.461,9,1812.75,183.86
1407,9199.51,9,2083.94,60.34
877,9182.89,9,1894.19,183.86
2680,9177.2705,9,1812.75,71.16
3405,9157.71,9,1873.97,569.56
776,9151.17,9,1977.36,60.34
261,9137.671,9,1777.8,360.4
41,9114.149,9,1890.39,100.35
1003,9111.19,9,1769.64,60.34
1390,9070.85,9,1812.75,227.88
1993,9008.401,9,1720.7,183.86
2587,9007.2705,9,1873.97,202.62
104,8985.64,9,1894.19,71.49
3330,8960.72,9,1842.92,150.51
1853,8957.801,9,1992.93,71.49
478,8880.931,9,1720.7,71.16
346,8874.359,9,2091.47,227.88
1670,8855.96,9,1777.8,227.88
1678,8841.87,9,2091.47,71.49
479,8781.24,9,1577.53,12.01
2822,8764.171,9,2005.66,71.16
3014,8691.039,9,1458.17,60.34
3039,8652.35,9,1945.43,100.35
1086,8640.22,9,1769.64,235.63
3061,8604.59,9,1812.75,71.16
260,8587.0,9,1977.36,227.88
760,8569.29,9,1945.43,360.4
614,8557.0,9,1636.9,416.98
748,8538.051,9,1555.58,227.88
3224,8518.721,9,1635.3,235.63
197,8456.0205,9,1636.9,71.16
1820,8429.29,9,1894.19,71.16
3195,8409.64,9,1198.46,478.16
3371,8400.31,9,1992.93,230.91
2425,8310.5,9,2083.94,71.49
2372,8295.0,9,2005.66,71.49
2877,8291.58,9,1538.99,290.62
99,8279.06,9,1894.19,175.89
924,8254.23,9,1945.43,202.62
1947,8225.63,9,1807.45,100.35
759,8217.141,9,1415.01,642.31
692,8189.47,9,1992.93,12.01
3013,8161.56,9,1945.43,71.49
610,8135.95,9,1842.92,71.16
2210,8133.83,9,1769.64,71.49
626,8102.3003,9,1793.43,71.16
1137,8092.3096,9,1469.44,12.01
993,8086.7896,9,1661.92,183.86
1690,8042.1104,9,1977.36,12.01
87,7994.7305,9,1386.84,495.72
1990,7905.3794,9,1720.7,60.34
3003,7885.54,9,1777.8,60.34
1353,7872.24,9,1762.96,175.89
407,7837.83,9,1812.75,71.16
1200,7735.8604,9,1812.75,60.34
315,7677.5103,9,1280.28,227.88
938,7675.22,9,1793.43,60.34
749,7591.94,9,1977.36,235.63
86,7319.3506,9,1720.7,71.16
304,7284.7007,9,1415.01,71.49
1480,7182.38,9,1577.53,416.98
3176,7167.27,9,1280.28,358.39
3451,7139.17,9,1873.97,12.01
2149,7062.67,9,1769.64,175.89
2052,7052.08,9,1274.93,60.34
1912,7048.1904,9,1555.58,12.01
2832,7026.7803,9,1945.43,71.49
1707,6986.8403,9,1894.19,71.16
205,6904.8804,9,1703.52,100.35
1229,6854.87,9,1807.45,12.01
1165,6796.881,9,1577.53,71.49
43,6574.59,9,1890.39,12.01
249,6569.1406,9,1807.45,71.49
2029,6555.9097,9,1894.19,12.01
2763,6496.64,9,1274.93,71.49
1600,5904.321,9,1466.68,60.34
1460,14633.24,8,2091.47,1228.07
3470,14126.25,8,2091.47,1151.96
3212,13490.52,8,2091.47,1163.77
151,13047.541,8,1992.93,1231.15
1625,12809.37,8,2091.47,688.63
2880,12780.5205,8,1992.93,642.31
438,12777.289,8,2091.47,1151.96
973,12724.261,8,2091.47,575.27
2132,12668.239,8,2091.47,1073.07
3427,12523.17,8,1842.92,1151.96
3249,12502.35,8,2091.47,795.34
1858,12412.279,8,1810.0,1061.56
2076,12082.719,8,2091.47,533.51
1932,12027.44,8,2091.47,1061.56
2190,11980.719,8,2091.47,60.34
753,11935.38,8,2083.94,544.05
1475,11874.85,8,2091.47,569.56
921,11852.14,8,1945.43,543.39
3482,11842.05,8,1810.0,752.64
1559,11795.538,8,2091.47,363.01
3280,11763.689,8,1945.43,795.34
1285,11638.83,8,2091.47,752.64
217,11465.249,8,1977.36,586.45
3242,11452.82,8,2091.47,639.38
2993,11450.73,8,1842.92,543.39
204,11444.0,8,1894.19,478.16
2489,11411.159,8,1793.43,495.72
2341,11392.109,8,2091.47,183.86
1492,11326.9,8,2091.47,499.53
2138,11281.36,8,2083.94,358.39
2369,11223.94,8,1873.97,1057.51
1374,11213.68,8,2091.47,363.01
3258,11196.13,8,1812.75,748.17
640,11141.29,8,2005.66,544.05
2592,11062.609,8,2091.47,235.63
1867,11055.859,8,1873.97,742.54
2120,11028.33,8,1894.19,575.27
2201,11020.84,8,1894.19,290.62
1725,11020.22,8,1810.0,688.63
3146,11006.29,8,2091.47,495.72
1030,10951.8,8,2005.66,230.91
887,10938.66,8,2091.47,912.52
2401,10935.931,8,1977.36,574.64
2793,10915.33,8,1873.97,543.39
1982,10897.34,8,1977.36,235.63
946,10866.75,8,2083.94,360.4
1131,10787.84,8,1793.43,642.31
2635,10781.21,8,1992.93,71.49
2182,10722.16,8,1977.36,543.39
3199,10703.79,8,1890.39,642.31
1988,10687.63,8,2091.47,495.72
446,10683.109,8,2083.94,499.53
611,10622.379,8,1842.92,12.01
1561,10601.551,8,1894.19,235.63
2723,10565.119,8,2091.47,642.7
2992,10530.96,8,2091.47,235.63
2740,10497.95,8,1894.19,175.89
1726,10471.32,8,1890.39,543.39
2400,10452.28,8,2083.94,533.51
2144,10452.24,8,1977.36,544.05
1802,10435.939,8,1894.19,416.98
3157,10424.25,8,1894.19,230.91
695,10407.64,8,2005.66,363.01
525,10372.681,8,2005.66,71.49
461,10366.859,8,1894.19,230.91
773,10334.68,8,1842.92,795.34
3387,10309.67,8,2091.47,575.27
968,10289.75,8,1810.0,12.01
3295,10279.811,8,1894.19,71.16
2595,10273.25,8,1807.45,71.49
380,10261.59,8,2005.66,495.72
1178,10226.15,8,2091.47,360.4
3477,10212.17,8,1977.36,175.89
638,10198.929,8,1977.36,544.05
3113,10192.61,8,1977.36,71.16
1313,10174.59,8,2061.38,360.4
172,10150.141,8,1977.36,495.72
1811,10112.53,8,1769.64,499.53
2572,10111.811,8,1977.36,499.53
1282,10069.949,8,2091.47,688.63
1627,10051.58,8,1992.93,742.54
2001,10016.789,8,1793.43,478.16
2879,9983.98,8,2091.47,360.4
2498,9981.91,8,1977.36,290.62
2799,9916.09,8,2091.47,569.56
2463,9906.891,8,1842.92,227.88
417,9905.649,8,1661.92,642.7
3,9888.229,8,1894.19,363.01
2230,9883.84,8,2005.66,363.01
2751,9856.48,8,1977.36,60.34
691,9841.22,8,2091.47,290.62
2942,9837.37,8,1977.36,748.17
724,9812.699,8,2091.47,478.16
2601,9798.03,8,2005.66,100.35
166,9737.721,8,1945.43,71.49
1224,9722.51,8,1842.92,499.53
3290,9719.34,8,1992.93,12.01
769,9694.79,8,2091.47,575.27
1936,9673.2,8,1703.52,742.54
51,9667.461,8,1873.97,543.39
2728,9659.7705,8,1945.43,12.01
48,9654.12,8,2091.47,175.89
3208,9638.46,8,2091.47,495.72
983,9637.26,8,1894.19,71.49
2522,9637.08,8,1807.45,183.86
897,9629.18,8,2005.66,311.54
1021,9624.45,8,1769.64,642.7
2067,9622.051,8,2005.66,574.64
1024,9592.03,8,1812.75,543.39
1182,9588.189,8,1890.39,742.54
1643,9571.34,8,2083.94,60.34
22,9546.35,8,1807.45,441.49
369,9536.351,8,1762.96,235.63
2580,9493.859,8,2091.47,71.49
2861,9484.25,8,2083.94,235.63
1006,9481.25,8,1769.64,360.4
1980,9465.38,8,1873.97,71.16
1152,9434.77,8,1810.0,586.45
3126,9426.93,8,2005.66,533.51
136,9406.851,8,1977.36,227.88
3191,9402.43,8,1765.3,12.01
500,9381.92,8,1765.3,363.01
934,9379.6,8,2091.47,533.51
1074,9370.01,8,1992.93,175.89
3202,9341.0,8,2083.94,235.63
1740,9327.381,8,1720.7,774.53
3388,9307.45,8,1810.0,495.72
790,9306.609,8,1890.39,543.39
1832,9260.84,8,1894.19,100.35
608,9260.29,8,2005.66,230.91
3184,9258.601,8,1945.43,363.01
2268,9258.43,8,1992.93,71.16
50,9252.66,8,2083.94,175.89
432,9237.06,8,1992.93,363.01
712,9223.66,8,2083.94,71.49
1332,9213.529,8,1769.64,575.27
3432,9201.851,8,1992.93,590.26
605,9180.13,8,1636.9,642.7
2130,9169.4,8,2083.94,499.53
201,9167.381,8,2083.94,358.39
507,9146.18,8,1992.93,235.63
665,9143.6,8,2083.94,235.63
1801,9112.939,8,2083.94,175.89
1706,9107.39,8,1945.43,642.31
2221,9100.52,8,2091.47,499.53
3103,9084.18,8,1894.19,495.72
827,9051.45,8,1793.43,235.63
2140,9047.439,8,1812.75,183.86
2034,9042.359,8,1703.52,574.64
1698,9039.039,8,2091.47,71.16
2359,9029.739,8,1762.96,60.34
428,9009.451,8,1945.43,12.01
987,8979.649,8,2005.66,235.63
144,8961.141,8,1812.75,495.72
1258,8945.56,8,1894.19,100.35
1688,8917.131,8,1762.96,360.4
97,8895.95,8,1894.19,235.63
833,8852.31,8,1812.75,235.63
2853,8836.36,8,1890.39,175.89
1102,8832.9795,8,2091.47,574.64
3223,8793.49,8,2005.66,290.62
1470,8783.301,8,1842.92,175.89
2217,8779.7295,8,1888.45,202.62
357,8779.22,8,1777.8,360.4
3165,8775.909,8,1762.96,12.01
1830,8772.89,8,2083.94,60.34
738,8764.37,8,2091.47,363.01
2851,8746.779,8,1769.64,363.01
1806,8723.79,8,1807.45,358.39
3375,8710.181,8,2091.47,227.88
871,8700.561,8,1775.81,12.01
1527,8695.819,8,1992.93,360.4
986,8673.32,8,2091.47,71.49
2806,8667.061,8,1842.92,175.89
2419,8651.87,8,1807.45,227.88
429,8631.57,8,1894.19,230.91
1970,8590.23,8,1636.9,569.56
874,8569.989,8,1873.97,12.01
3417,8566.05,8,1992.93,543.39
2691,8562.051,8,1775.81,533.51
1358,8559.16,8,1810.0,569.56
835,8541.23,8,1720.7,12.01
2845,8539.21,8,1810.0,175.89
2886,8504.95,8,2005.66,569.56
2610,8499.22,8,1769.64,363.01
215,8485.16,8,1992.93,183.86
2455,8482.92,8,1362.99,227.88
2194,8464.84,8,1945.43,71.49
656,8438.35,8,1793.43,543.39
1054,8433.75,8,1873.97,71.49
2672,8417.05,8,1661.92,416.98
115,8398.18,8,1873.97,290.62
3407,8397.301,8,1842.92,183.86
2248,8369.31,8,1807.45,12.01
1177,8367.47,8,1977.36,60.34
2609,8362.17,8,1977.36,71.49
2988,8349.341,8,1810.0,230.91
2351,8325.25,8,1793.43,71.16
2620,8317.97,8,1483.2,478.16
2509,8313.9,8,2083.94,71.49
2955,8309.33,8,1703.52,100.35
2226,8295.55,8,1890.39,358.39
1699,8291.65,8,1703.52,227.88
3337,8265.62,8,1992.93,235.63
2153,8239.721,8,1890.39,235.63
534,8223.81,8,1769.64,533.51
1665,8205.05,8,1957.87,363.01
1677,8188.1797,8,2091.47,12.01
2570,8168.8896,8,1769.64,12.01
1025,8141.29,8,1720.7,100.35
2073,8097.38,8,1720.7,230.91
340,8079.91,8,1873.97,230.91
24,8078.95,8,1458.17,71.49
91,8066.4404,8,1890.39,71.49
1234,8027.48,8,1762.96,202.62
381,8019.8003,8,1992.93,60.34
3112,8006.59,8,1703.52,235.63
752,8004.32,8,1216.14,575.27
1585,8002.9697,8,1810.0,230.91
1483,7979.17,8,1765.3,71.49
2647,7977.0903,8,1842.92,100.35
2839,7971.9897,8,1458.17,543.39
549,7971.7803,8,1810.0,441.49
1402,7968.53,8,2091.47,183.86
700,7960.0303,8,1992.93,12.01
1576,7956.3096,8,1812.75,126.36
634,7951.039,8,1636.9,60.34
2204,7935.0796,8,1812.75,71.49
1581,7922.66,8,1977.36,60.34
2474,7916.5103,8,1890.39,32.44
2385,7901.9395,8,1890.39,235.63
2602,7898.9106,8,1807.45,202.62
2607,7870.3394,8,1703.52,227.88
1914,7833.69,8,1810.0,71.49
1194,7829.3306,8,1765.3,290.62
394,7818.7397,8,1483.2,235.63
1637,7801.6304,8,1894.19,202.62
440,7773.05,8,1810.0,416.98
2850,7671.881,8,1842.92,227.88
2109,7637.1206,8,1945.43,100.35
1691,7630.41,8,1890.39,12.01
3220,7616.3003,8,1890.39,100.35
1215,7611.6,8,1703.52,235.63
1098,7594.2905,8,1793.43,441.49
1959,7593.28,8,1873.97,71.49
2279,7565.7,8,1945.43,290.62
1533,7532.76,8,1812.75,235.63
894,7512.4805,8,2005.66,71.49
1478,7494.3,8,1636.9,358.39
850,7476.79,8,1807.45,230.91
1580,7454.8105,8,1635.3,60.34
917,7452.88,8,1362.99,60.34
76,7425.04,8,1873.97,71.49
2104,7415.84,8,1842.92,100.35
1340,7371.42,8,1762.96,12.01
3131,7333.7,8,1894.19,71.49
1422,7307.1797,8,1311.44,360.4
3219,7191.6494,8,1720.7,100.35
539,7188.3896,8,1720.7,12.01
237,7156.79,8,1894.19,227.88
504,7145.67,8,1720.7,71.16
75,7130.63,8,1362.99,71.49
3247,7108.2705,8,1977.36,100.35
723,7012.59,8,1289.85,227.88
1511,7012.24,8,1812.75,230.91
1951,6977.9697,8,1636.9,12.01
58,6967.31,8,2005.66,227.88
1191,6925.33,8,1661.92,60.34
1037,6925.1797,8,1873.97,60.34
1032,6902.8394,8,1635.3,60.34
2884,6897.47,8,1458.17,175.89
1047,6874.87,8,1842.92,12.01
372,6870.42,8,1231.15,358.39
905,6801.4897,8,1945.43,175.89
2859,6793.5596,8,1469.44,175.89
718,6777.4297,8,1977.36,71.16
1831,6774.8804,8,1703.52,183.86
55,6754.21,8,1842.92,175.89
1613,6670.94,8,1292.84,235.63
1539,6655.98,8,1362.99,227.88
3183,6607.7695,8,1458.17,416.98
629,6490.5303,8,1469.44,416.98
928,6370.69,8,1483.2,12.01
870,6364.29,8,1231.15,162.87
196,6346.6104,8,2091.47,71.49
3327,6320.0596,8,1231.15,230.91
2181,6274.12,8,1635.3,71.16
314,6264.73,8,1812.75,100.35
1942,6241.3706,8,1769.64,12.01
453,6220.2104,8,1661.92,71.49
984,6208.72,8,1403.5,358.39
3360,6162.1904,8,1890.39,71.16
2682,6122.3403,8,1793.43,12.01
1199,6090.4497,8,1469.44,235.63
825,6046.6895,8,1240.31,202.62
684,6011.92,8,1977.36,227.88
2910,5951.54,8,1890.39,71.16
1524,5784.921,8,1873.97,100.35
3334,5742.35,8,1469.44,12.01
328,5739.53,8,1977.36,71.49
3190,5692.2397,8,1635.3,60.34
1315,5675.12,8,1635.3,12.01
116,5663.92,8,1466.68,100.35
2495,5497.1104,8,1555.58,71.16
620,5422.2495,8,1810.0,12.01
1301,5396.44,8,1227.34,12.01
2559,5364.14,8,1890.39,12.01
3150,5011.59,8,1224.41,12.01
1223,4991.75,8,1148.64,71.49
944,4915.05,8,1765.3,175.89
789,4497.2993,8,1483.2,12.01
195,12479.459,7,2091.47,1071.23
347,12360.26,7,2091.47,1280.28
1028,12001.409,7,2091.47,1292.84
